Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:5XzRdVN3SEPaP8HTjOSwoP","A Quién Quiero Mentirle (Salsa Version)","Marc Anthony","Top Latino V.6","1","7","259973","spotify:user:ortega.sergio","2012-12-14T15:08:07Z"
"spotify:track:3FVEiYVw1nTUbstNerbZ1g","A Cambio de Qué - Salsa","Huey Dunbar","Yo Si Me Enamoré","1","4","263706","spotify:user:ortega.sergio","2012-12-14T15:13:29Z"
"spotify:track:4kwfYrz69SeT89FdwAVsx1","Te Amare","Huey Dunbar","Huey Dunbar IV","1","2","250906","spotify:user:ortega.sergio","2012-12-14T15:13:52Z"
"spotify:track:22HTExPWv7s5G06AzFFFpE","Ella Menea","NG²","Con Todas Las De Ganar","1","4","269840","spotify:user:ortega.sergio","2012-12-14T15:23:26Z"
"spotify:track:1segwDrWjU9MxYxOvPzvwr","Así Es la Mujer","Víctor Manuelle","Exitos de Victor Manuelle","1","2","309400","spotify:user:ortega.sergio","2012-12-14T15:27:34Z"
"spotify:track:5nkffhFoe1oY8yo130alyl","Si No Fuera Por Ti","Gardi","Gardi","1","5","259013","spotify:user:ortega.sergio","2012-12-14T15:28:10Z"
"spotify:track:4QaRcJRA7llBj8M0K4rD0K","El Cariño Es Como Una Flor","Andy Andy, Alex Matos","I Love Bachata 2013 - 17 Bachata Superhits (100% Dominican Bachata Hits)","1","8","200253","spotify:user:ortega.sergio","2013-01-22T16:20:06Z"
"spotify:track:0kzrEBSETBYLCl03ShiSxL","Bachata En Nueva York","Daniel Santacruz","Bachata Stereo","1","4","213524","spotify:user:ortega.sergio","2013-02-04T16:04:26Z"
"spotify:track:2Bhmj4XK33InfhqKPxcJ1v","Dile al Amor","Aventura","The Last","1","5","229360","spotify:user:ortega.sergio","2013-02-04T16:26:17Z"
"spotify:track:1HyeXXwIDOUi71n5tbm1Ds","Unchained Melody","OG Bachata","OG Bachata","1","1","219158","spotify:user:ortega.sergio","2013-02-08T10:42:25Z"
"spotify:track:1Q8NiatGDc6YgefNwT7Jgu","Te Perdiste Mi Amor","Thalía, Prince Royce","Habítame Siempre (Bonus Tracks Version)","1","4","220066","spotify:user:ortega.sergio","2013-03-04T11:53:54Z"
"spotify:track:3Z3ZUu41QYobvrKr494Vjs","El Verdadero Amor Perdona - Dueto con Prince Royce","Maná","Drama Y Luz Edición Deluxe (St Version)","1","16","238143","spotify:user:ortega.sergio","2013-03-04T11:54:35Z"
